variables = x y Den P T Ma u v E H
zone i=129 and j=129
0.091109 0.00283554 0.922952 69297.7 261.553 0.705519 227.106 -27.3275 213886 288967
0.0923926 0.00267595 0.92821 69855.7 262.154 0.697767 224.836 -27.332 213793 289047
0.0936341 0.00251875 0.93152 70199.9 262.517 0.690752 222.721 -27.1572 213587 288945
0.0948354 0.0023621 0.938113 70904.3 263.27 0.681037 219.872 -27.0408 213480 289054
0.0960012 0.00220043 0.941674 71275 263.656 0.672595 217.344 -26.4483 213202 288887
0.0971428 0.00201899 0.95057 72236.5 264.679 0.659983 213.648 -26.1877 213118 289097
0.0982838 0.00178031 0.953308 72512.6 264.938 0.64736 209.864 -24.081 212468 288522
0.0994681 0.00138807 0.970495 74442.7 267.057 0.629351 204.387 -26.2171 212909 289571
0.100792 0.000549931 0.961599 70943.2 256.284 0.627595 199.981 -11.2786 204223 277792
0.100792 -0.000550136 0.932968 73704.4 274.601 0.601716 198.255 14.7752 216891 295718
0.101436 -0.000813139 0.958658 74772.4 272.433 0.603984 199.01 10.6299 215406 293611
0.100106 -0.00219446 0.975153 77656.4 278.406 0.617208 205.496 12.3208 220992 300911
0.0988017 -0.00293432 1.00223 75695.9 263.226 0.647985 210.073 16.2629 211128 286690
0.0975325 -0.00338303 0.986295 75140.4 265.37 0.661635 215.041 20.3971 213775 289952
0.0962948 -0.00368899 0.979192 73959.3 263.137 0.678405 219.503 22.1481 213190 288726
0.0950629 -0.00391953 0.970908 73314.8 263.027 0.690004 223.045 23.823 213922 289426
0.0938171 -0.00411081 0.963757 72403.3 261.718 0.703275 226.77 24.5626 213849 288977
0.0925437 -0.00428301 0.957319 71834.8 261.383 0.712824 229.623 25.4017 214270 289303
0.0912343 -0.00444731 0.950851 71070.5 260.385 0.72403 232.812 25.7485 214311 289058
0.089884 -0.00460964 0.945156 70541 259.983 0.732699 235.386 26.1698 214627 289257
0.0884903 -0.00477291 0.939353 69877.8 259.149 0.742401 238.156 26.2948 214697 289089
0.087052 -0.00493832 0.933884 69363.2 258.73 0.750815 240.655 26.5001 214991 289262
0.0855689 -0.00510634 0.92856 68752.4 257.937 0.759516 243.117 26.4477 215025 289069
0.0840411 -0.0052769 0.923327 68269.3 257.563 0.767665 245.563 26.4708 215345 289281
0.0824694 -0.00544978 0.9184 67701.6 256.803 0.775503 247.751 26.3236 215344 289062
0.0808545 -0.00562468 0.913371 67240.4 256.447 0.783493 250.158 26.235 215677 289293
0.0791972 -0.0058012 0.908558 66690.7 255.708 0.790943 252.22 26.0367 215666 289070
0.0774984 -0.00597908 0.903626 66236.2 255.343 0.79895 254.634 25.809 216001 289300
0.0757598 -0.00615758 0.899098 65724.4 254.653 0.8058 256.523 25.5013 215987 289088
0.0739832 -0.00633644 0.894484 65296.4 254.293 0.813451 258.823 25.1966 216308 289305
0.0721703 -0.00651507 0.889942 64793.5 253.629 0.820225 260.688 24.8662 216312 289119
0.0703226 -0.00669307 0.88522 64347.9 253.223 0.82812 263.042 24.4643 216621 289311
0.0684422 -0.00686971 0.880616 63848.7 252.577 0.834913 264.921 24.0029 216647 289151
0.066532 -0.00704428 0.875986 63406.1 252.148 0.842653 267.211 23.4969 216931 289313
0.0645946 -0.00721638 0.871099 62887.9 251.494 0.849805 269.186 23.0117 216984 289178
0.0626323 -0.00738524 0.865748 62367.6 250.95 0.858574 271.733 22.4577 217266 289304
0.0606473 -0.00755042 0.860218 61792.9 250.241 0.866701 273.986 21.7956 217360 289195
0.058643 -0.00771046 0.855024 61285.2 249.689 0.875191 276.438 21.0326 217620 289295
0.0566233 -0.00786524 0.849601 60729.1 249.005 0.88319 278.649 20.3043 217730 289210
0.0545908 -0.00801383 0.843787 60157.6 248.359 0.892613 281.327 19.4901 217997 289291
0.0525481 -0.00815567 0.837698 59541.7 247.606 0.901733 283.844 18.5559 218153 289230
0.0504985 -0.00828952 0.832602 59041.4 247.026 0.910149 286.239 17.4255 218397 289308
0.0484463 -0.00841455 0.828411 58619.6 246.504 0.916608 288.04 16.2662 218521 289282
0.0463948 -0.00853033 0.82429 58215.4 246.027 0.923601 290.027 15.0705 218733 289357
0.0443468 -0.0086359 0.818881 57676.7 245.361 0.931936 292.315 13.8099 218905 289338
0.0423047 -0.00873082 0.813623 57160.9 244.738 0.940577 294.726 12.2309 219143 289397
0.0402727 -0.00881296 0.809629 56765.4 244.244 0.946767 296.435 10.5318 219275 289388
0.038255 -0.00888268 0.806283 56438.1 243.843 0.952373 298.001 8.87365 219436 289434
